"depth" "proxy_signal"
"298" 148.8 0.521778806475131
"299" 149.3 0.541635290165541
"300" 149.8 0.0851356925026447
"301" 150.3 0.250875976131978
"302" 150.8 -0.0864885116367212
"303" 151.3 0.441521218012466
"304" 151.8 0.0978561231912598
"305" 152.3 0.669408573651244
"306" 152.8 -0.526166602747933
"307" 153.3 1.28140460150761
"308" 153.8 0.642275731109691
"309" 154.3 -0.0370085156830726
"310" 154.8 0.250818350013029
"311" 155.3 1.13724281267005
"312" 155.8 0.356817587646896
"313" 156.3 -0.27089311381039
"314" 156.8 0.73951644286931
"315" 157.3 0.361946295772404
"316" 157.8 0.433124436391595
"317" 158.3 1.09653304475957
"318" 158.8 0.364828293699843
"319" 159.3 0.0957217872514829
"320" 159.8 0.570541359208851
"321" 160.3 0.947481115492361
"322" 160.8 1.99764097709854
"323" 161.3 0.0282478716016484
"324" 161.8 0.286503745745571
"325" 162.3 0.446553078810574
"326" 162.8 0.10376691530008
"327" 163.3 -0.183959150884209
"328" 163.8 1.61934957690922
"329" 164.3 0.698447614205725
"330" 164.8 0.476189471964702
"331" 165.3 0.716145956058902
"332" 165.8 0.731705989422435
"333" 166.3 0.360063531401018
"334" 166.8 1.60003415859006
"335" 167.3 0.72037726213026
"336" 167.8 0.89160442074834
"337" 168.3 -0.352541329716098
"338" 168.8 -0.276148455484129
"339" 169.3 0.774859121854867
"340" 169.8 -0.148595730825349
"341" 170.3 -0.506165697257788
"342" 170.8 0.368664946136574
"343" 171.3 0.960105459959271
"344" 171.8 0.758360133337477
"345" 172.3 0.642877771570657
"346" 172.8 0.673869773618235
"347" 173.3 0.189136553094971
"348" 173.8 0.262493350705866
"349" 174.3 0.289754791561897
"350" 174.8 0.236808257851
"351" 175.3 0.873682784991645
"352" 175.8 0.792369028919657
"353" 176.3 0.0229305948586751
"354" 176.8 0.803023877719004
"355" 177.3 0.590685499771779
"356" 177.8 0.220636583042696
"357" 178.3 -0.702080136875171
"358" 178.8 0.371748265910354
"359" 179.3 0.12520541108817
"360" 179.8 0.55318924200048
"361" 180.3 -0.0752146233828946
"362" 180.8 0.388323560886183
"363" 181.3 1.0480138259961
"364" 181.8 -0.0334565773320587
"365" 182.3 0.506992949922054
"366" 182.8 -0.0730055955279901
"367" 183.3 0.17726318441349
"368" 183.8 0.0238037794743146
"369" 184.3 -0.217733247774656
"370" 184.8 0.0758831822611863
"371" 185.3 0.397955178358696
"372" 185.8 0.157890565341297
"373" 186.3 -0.617373909161705
"374" 186.8 0.622634996347602
"375" 187.3 0.307477639128898
"376" 187.8 -0.236005229999474
"377" 188.3 0.608157040859571
"378" 188.8 1.62367966187582
"379" 189.3 0.321164207239797
"380" 189.8 -0.0734895671226307
"381" 190.3 0.359293359937937
"382" 190.8 -0.266535315644716
"383" 191.3 -0.677473012964477
"384" 191.8 -0.032599416911072
"385" 192.3 -0.125165823497151
"386" 192.8 0.640325891474556
"387" 193.3 0.732039389533648
"388" 193.8 1.25758127286643
"389" 194.3 1.27999167082726
"390" 194.8 1.3553176399896
"391" 195.3 -0.17119549290161
"392" 195.8 0.212760521795282
"393" 196.3 0.475665058924686
"394" 196.8 1.24867443779167
"395" 197.3 -0.358203355455206
"396" 197.8 1.52499119198615
"397" 198.3 0.782990045533274
"398" 198.8 -0.185176202296013
"399" 199.3 0.437632249817365
"400" 199.8 -0.460997961292612
"401" 200.3 0.814136332796361
"402" 200.8 0.740040916438899
"403" 201.3 0.285019603976724
"404" 201.8 0.207975853284735
"405" 202.3 1.57025162188937
"406" 202.8 0.0672493380083814
"407" 203.3 0.34302256800812
"408" 203.8 -0.0153324982438866
"409" 204.3 0.352503871922608
"410" 204.8 1.12717185123187
"411" 205.3 0.0715125647500832
"412" 205.8 -0.0432941450875591
"413" 206.3 0.218851661193704
"414" 206.8 0.489251011175821
"415" 207.3 0.667851696652901
"416" 207.8 0.706808261820006
"417" 208.3 0.227274519687733
"418" 208.8 0.308255753717085
"419" 209.3 0.0885774139604663
"420" 209.8 -0.490307570878573
"421" 210.3 0.599898539355554
"422" 210.8 -0.210663578042919
"423" 211.3 0.727970240118732
"424" 211.8 -0.767813562820216
"425" 212.3 -0.464641624771294
"426" 212.8 0.138167642324695
"427" 213.3 0.354861742306819
"428" 213.8 0.614747272115385
"429" 214.3 -0.574367192017153
"430" 214.8 0.142976888269662
"431" 215.3 0.498426978464537
"432" 215.8 0.755225350003397
"433" 216.3 -0.392704117680567
"434" 216.8 1.05046888201849
"435" 217.3 -0.383595758122187
"436" 217.8 -0.251944355012709
"437" 218.3 0.423065921738791
"438" 218.8 0.69312991260882
"439" 219.3 -0.329437696207013
"440" 219.8 0.0319560102115075
"441" 220.3 0.508784443100723
"442" 220.8 -0.225779098051893
"443" 221.3 -0.204350774670469
"444" 221.8 0.308277328800051
"445" 222.3 -0.172704592758048
"446" 222.8 1.14052592388596
"447" 223.3 0.0222525066660793
"448" 223.8 0.0492337956656278
"449" 224.3 0.834837696282262
"450" 224.8 -0.558807619611316
"451" 225.3 -0.293959918373208
"452" 225.8 0.425482132776666
"453" 226.3 0.143682593841383
"454" 226.8 0.62028241679097
"455" 227.3 0.465333920090912
"456" 227.8 0.811904645165651
"457" 228.3 0.281441436942205
"458" 228.8 -0.197336719656188
"459" 229.3 0.720852764342238
"460" 229.8 -0.516377056889546
"461" 230.3 0.0654524726201776
"462" 230.8 0.0823671808238355
"463" 231.3 -0.141864036110019
"464" 231.8 0.730807400118203
"465" 232.3 -0.0733393039572736
"466" 232.8 0.315919587617853
"467" 233.3 -0.00681200300610943
"468" 233.8 0.127542919626063
"469" 234.3 -0.00398503156868838
"470" 234.8 0.22992440472613
"471" 235.3 -0.0377437253347934
"472" 235.8 0.192802816349437
"473" 236.3 0.59181791895489
"474" 236.8 0.297630614398545
"475" 237.3 0.19691189507967
"476" 237.8 0.411244266462657
"477" 238.3 -0.17984368050593
"478" 238.8 -0.11125618383818
"479" 239.3 -0.379058037289363
"480" 239.8 0.540235845235146
"481" 240.3 0.508237411490163
"482" 240.8 -0.218657482145288
"483" 241.3 0.151858292347308
"484" 241.8 -0.0420116365259492
"485" 242.3 0.423096405503375
"486" 242.8 0.383917643905725
"487" 243.3 0.948096071788868
"488" 243.8 -0.264392029118423
"489" 244.3 -0.351883078834835
"490" 244.8 -0.389011534011881
"491" 245.3 0.282923500227016
"492" 245.8 0.311605960706982
"493" 246.3 0.261042604306359
"494" 246.8 0.479207919171184
"495" 247.3 0.242881382510133
"496" 247.8 0.332089309020935
"497" 248.3 -0.0894947767798486
"498" 248.8 -0.116536537287914
"499" 249.3 0.116623038879765
"500" 249.8 -0.394685413176737
"501" 250.3 0.129875398238695
"502" 250.8 0.647602563774049
"503" 251.3 -0.028104332532428
"504" 251.8 -0.069865061279418
"505" 252.3 0.617728848873608
"506" 252.8 -0.0718210812415075
"507" 253.3 -0.241435359616615
"508" 253.8 -0.153895743290648
"509" 254.3 -0.562046851488992
"510" 254.8 -0.635364239036755
"511" 255.3 -0.322126822277886
"512" 255.8 0.591414034679681
"513" 256.3 -1.02682422748142
"514" 256.8 -0.118069934444414
"515" 257.3 -0.392858809302771
"516" 257.8 0.775841336006932
"517" 258.3 -0.00748949808257079
"518" 258.8 0.569556055052281
"519" 259.3 -0.204647144993617
"520" 259.8 -0.0811447552575531
"521" 260.3 0.609383820601897
"522" 260.8 -0.342939370571673
"523" 261.3 0.245936705393
"524" 261.8 -0.586031665432297
"525" 262.3 0.0931147755692495
"526" 262.8 -0.0754003289479769
"527" 263.3 1.11348413402595
"528" 263.8 -0.756746873214376
"529" 264.3 -0.228228099526753
"530" 264.8 0.550950698292704
"531" 265.3 -0.269334135638601
"532" 265.8 0.100924459599293
"533" 266.3 -0.0864497433953512
"534" 266.8 0.218803550876563
"535" 267.3 -0.0929587722871812
"536" 267.8 -0.478781612138703
"537" 268.3 -0.596632828834827
"538" 268.8 -0.695042423107055
"539" 269.3 0.570641503779972
"540" 269.8 -0.472393258704863
"541" 270.3 -0.370851168616641
"542" 270.8 -0.336109248030363
"543" 271.3 -0.689443454729251
"544" 271.8 -0.259621237399099
"545" 272.3 0.278841549425843
"546" 272.8 -0.803361469375697
"547" 273.3 -0.291650918720333
"548" 273.8 -0.110806970836132
"549" 274.3 0.651645401807853
"550" 274.8 0.875587727163538
"551" 275.3 0.137472116377266
"552" 275.8 -0.252567722928116
"553" 276.3 -0.432977303358839
"554" 276.8 0.0379048595661351
"555" 277.3 -0.16350718126044
"556" 277.8 0.192824921895655
"557" 278.3 0.125190989805756
"558" 278.8 0.363716375961077
"559" 279.3 0.078011777526121
"560" 279.8 -0.23814747803249
"561" 280.3 -0.773764306928496
"562" 280.8 -0.199624732590369
"563" 281.3 -0.395277655990615
"564" 281.8 0.729441936451112
"565" 282.3 0.758104737872489
"566" 282.8 0.400070147574902
"567" 283.3 -0.316656353342725
"568" 283.8 0.574397343562151
"569" 284.3 -0.019807916658195
"570" 284.8 -0.0636189070986983
"571" 285.3 -0.317566430208936
"572" 285.8 -0.839992440545505
"573" 286.3 -1.09482648349585
"574" 286.8 -0.837999783151103
"575" 287.3 -1.07016853596324
"576" 287.8 -0.486574358971634
"577" 288.3 -0.129294221003064
"578" 288.8 0.436423557535197
"579" 289.3 -0.343019613965222
"580" 289.8 -0.0991263684653468
"581" 290.3 0.142234569925059
"582" 290.8 -0.272619471307685
"583" 291.3 -1.19182336277141
"584" 291.8 0.0203261071495891
"585" 292.3 0.557197907733016
"586" 292.8 0.557148798997103
"587" 293.3 0.0399720030074253
"588" 293.8 -1.19379862958691
"589" 294.3 -0.540645365209387
"590" 294.8 -0.125991061100113
"591" 295.3 0.664056206061559
"592" 295.8 -0.178589653740609
"593" 296.3 -0.0270952055727528
"594" 296.8 0.196230457282728
"595" 297.3 -0.0387826946362413
"596" 297.8 -1.11177178695111
"597" 298.3 0.00267435428260129
"598" 298.8 -0.212220145079959
"599" 299.3 0.188252808521866
"600" 299.8 -0.790489947370712
"601" 300.3 0.138228641270707
"602" 300.8 -0.0872450346749208
"603" 301.3 0.0708036778769025
"604" 301.8 -0.272446442586986
"605" 302.3 -0.610876034925111
"606" 302.8 -0.390111165093253
"607" 303.3 -0.503948573515538
"608" 303.8 -1.00864014165736
"609" 304.3 -0.455036664599088
"610" 304.8 -0.30950278685216
"611" 305.3 -0.344686054691593
"612" 305.8 -0.890373699761207
"613" 306.3 -0.593072122542361
"614" 306.8 -0.878114578206124
"615" 307.3 -0.097330870568193
"616" 307.8 -0.211499644312976
"617" 308.3 0.615303582078905
"618" 308.8 -0.273643317139986
"619" 309.3 -0.609820907570346
"620" 309.8 -1.09614741481483
"621" 310.3 -0.0973301633849253
"622" 310.8 -0.845582097668475
"623" 311.3 0.575630848894318
"624" 311.8 0.147929508109462
"625" 312.3 -0.594800263008997
"626" 312.8 0.56306483507294
"627" 313.3 0.45246096430607
"628" 313.8 -0.356065057044209
"629" 314.3 -0.0682222532960733
"630" 314.8 0.249453239445519
"631" 315.3 -0.841084134004849
"632" 315.8 -0.386378303802816
"633" 316.3 -0.411346570801183
"634" 316.8 -1.23928553138587
"635" 317.3 0.763929341150316
"636" 317.8 -0.859424776398016
"637" 318.3 0.23013522837409
"638" 318.8 -0.191968874982067
"639" 319.3 0.155589758578838
"640" 319.8 -0.800930836337686
"641" 320.3 -0.382303553635235
"642" 320.8 0.527043726511553
"643" 321.3 -0.364279616200786
"644" 321.8 -1.19724153226376
"645" 322.3 -1.18269315096231
"646" 322.8 -0.522054816790044
"647" 323.3 -0.417435280352358
"648" 323.8 -1.12359207166259
"649" 324.3 -0.342312553244807
"650" 324.8 0.692014886988839
"651" 325.3 -0.824933970102332
"652" 325.8 -0.693132719444074
"653" 326.3 -0.760905303898886
"654" 326.8 -0.649238285365814
"655" 327.3 -0.00219359269293634
"656" 327.8 -0.954672534556901
"657" 328.3 -0.358416048464087
"658" 328.8 -0.279323641756909
"659" 329.3 -0.745613912480163
"660" 329.8 0.53296622977801
"661" 330.3 -0.614037272724094
"662" 330.8 -0.0372687445351548
"663" 331.3 -0.958053928318686
"664" 331.8 -0.635579321363414
"665" 332.3 -0.757383595230794
"666" 332.8 0.965454453020001
"667" 333.3 -0.921898677398811
"668" 333.8 0.209436817078292
"669" 334.3 -0.597094149998701
"670" 334.8 -0.550120750260914
"671" 335.3 -1.18979459450627
"672" 335.8 -0.239151092354339
"673" 336.3 -0.316935291140306
"674" 336.8 0.435442707566693
"675" 337.3 0.695270135575854
"676" 337.8 0.281887656530674
"677" 338.3 -0.407350776036181
"678" 338.8 -0.179349647330983
"679" 339.3 -0.572485392836392
"680" 339.8 -0.297109680151525
"681" 340.3 -0.221433788895897
"682" 340.8 -0.436896623034099
"683" 341.3 -0.44468068735598
"684" 341.8 0.705803957884533
"685" 342.3 -0.378616938223524
"686" 342.8 -0.301834065159836
"687" 343.3 -1.01016644874557
"688" 343.8 0.376637366087004
"689" 344.3 -0.690981360373433
"690" 344.8 -0.460721095241109
"691" 345.3 -0.049813059014625
"692" 345.8 0.279126902711247
"693" 346.3 -0.820687466173469
"694" 346.8 0.211533002237055
"695" 347.3 -1.4838695424461
"696" 347.8 0.440225320646643
"697" 348.3 -0.753244918567428
"698" 348.8 0.0858012919634048
"699" 349.3 0.109589620504037
"700" 349.8 0.0132062795457464
"701" 350.3 -0.885056888316838
"702" 350.8 -0.577104077770721
"703" 351.3 -1.03215443632838
"704" 351.8 -0.80355775129955
"705" 352.3 0.222330554827609
"706" 352.8 0.200765076727205
"707" 353.3 -0.675866501307389
"708" 353.8 0.0834795208700023
"709" 354.3 -1.6109686880509
"710" 354.8 -0.0653710325473858
"711" 355.3 -0.499258536125802
"712" 355.8 -0.325985745783808
"713" 356.3 -0.873717594630807
"714" 356.8 0.202741970999728
"715" 357.3 0.0703255315452992
"716" 357.8 -0.10827326773174
"717" 358.3 0.487744715125021
"718" 358.8 -1.06516648079425
"719" 359.3 -0.647302321316079
"720" 359.8 -0.532210150510345
"721" 360.3 -0.49901807421284
"722" 360.8 -0.918064947254565
"723" 361.3 -0.728770066675172
"724" 361.8 -0.433853576502538
"725" 362.3 -0.360977039226325
"726" 362.8 -0.786256975267873
"727" 363.3 -0.538581736423033
"728" 363.8 -1.25522639576589
"729" 364.3 -0.376328092981097
"730" 364.8 -0.0905325228352647
"731" 365.3 0.370944796248098
"732" 365.8 -0.21345291148498
"733" 366.3 0.362913619607117
"734" 366.8 -0.847737783815405
"735" 367.3 -0.993613929712321
"736" 367.8 -0.0468197365465937
"737" 368.3 0.113000642347538
"738" 368.8 -0.965528821220023
"739" 369.3 -0.704973405373824
"740" 369.8 -0.163961592778874
"741" 370.3 -0.392833769447431
"742" 370.8 -1.50370727086096
"743" 371.3 0.0458952482122858
"744" 371.8 0.695016344644055
"745" 372.3 -0.353696692162531
"746" 372.8 0.808031313194768
"747" 373.3 -0.186320688334218
"748" 373.8 -0.498753772618011
"749" 374.3 -0.534718791897206
"750" 374.8 -0.503456219192953
"751" 375.3 -0.198738015369627
"752" 375.8 -0.884719597577392
"753" 376.3 -0.727311271605
"754" 376.8 -0.94077106356817
"755" 377.3 0.201962292432378
"756" 377.8 0.257278815989992
"757" 378.3 -0.594355046423881
"758" 378.8 -0.954103980596307
"759" 379.3 0.00157411938170922
"760" 379.8 0.118260194993324
"761" 380.3 -0.630897925272016
"762" 380.8 -0.83787555433379
"763" 381.3 -0.675047973647038
"764" 381.8 0.447595070320619
"765" 382.3 -0.40669972359785
"766" 382.8 -0.351735648360146
"767" 383.3 0.287902424593736
"768" 383.8 -0.866210450271325
"769" 384.3 -0.924002023277997
"770" 384.8 -0.95018394735863
"771" 385.3 -1.51794096333854
"772" 385.8 -0.136862021068342
"773" 386.3 -0.790679734904223
"774" 386.8 -0.731786343471793
"775" 387.3 0.0122760915346517
"776" 387.8 -0.621910935996584
"777" 388.3 0.292104791737441
"778" 388.8 -0.158757194478869
"779" 389.3 0.742541541756058
"780" 389.8 -0.319836170125238
"781" 390.3 -0.471704003412023
"782" 390.8 -0.929992905200362
"783" 391.3 -0.726841172548843
"784" 391.8 -0.876618493021548
"785" 392.3 0.0540104650244904
"786" 392.8 0.160748504402482
"787" 393.3 0.317161444110985
"788" 393.8 -0.65562162849043
"789" 394.3 -0.497449861806111
"790" 394.8 -1.49290987061357
"791" 395.3 -0.533166938315686
"792" 395.8 -0.564201952009141
"793" 396.3 -0.131537234528567
"794" 396.8 -0.195378686066018
"795" 397.3 -0.264073536150397
"796" 397.8 0.749065036179724
"797" 398.3 0.174980035996017
"798" 398.8 -0.913513821879224
"799" 399.3 0.025397305098211
"800" 399.8 0.518022754964903
"801" 400.3 -0.392713756352244
"802" 400.8 0.289383996715804
"803" 401.3 -0.517567119576291
"804" 401.8 -0.857199680841092
"805" 402.3 -0.157619471190439
"806" 402.8 -0.671435681002959
"807" 403.3 -1.05427481362346
"808" 403.8 0.152262900012576
"809" 404.3 -0.999988350448678
"810" 404.8 -0.526955273795645
"811" 405.3 -0.149260938881111
"812" 405.8 -1.1780003826504
"813" 406.3 -0.638723122795123
"814" 406.8 -0.660049367686104
"815" 407.3 -1.23326242028866
"816" 407.8 -0.0909849480723051
"817" 408.3 -0.765557418106879
"818" 408.8 -1.42015858176369
"819" 409.3 -0.585918712889066
"820" 409.8 -0.560386075371449
"821" 410.3 -0.709027779341761
"822" 410.8 -0.738272814647528
"823" 411.3 -0.505226030111156
"824" 411.8 -0.0535438693000323
"825" 412.3 -0.566250401982018
"826" 412.8 -0.511830388597911
"827" 413.3 0.198435415302993
"828" 413.8 0.779131262773467
"829" 414.3 -1.12640601654523
"830" 414.8 -0.105533852140995
"831" 415.3 -0.725715091730341
"832" 415.8 -0.18275130274211
"833" 416.3 -0.14941210639077
"834" 416.8 -1.04697040749064
"835" 417.3 -0.256746168487173
"836" 417.8 -0.920556148788061
"837" 418.3 -0.746665523666278
"838" 418.8 -0.786428453035996
"839" 419.3 -0.87537165671376
"840" 419.8 -0.360579565349366
"841" 420.3 -1.1845867828461
"842" 420.8 -0.751666681882873
"843" 421.3 -0.741789922075848
"844" 421.8 0.459526327450614
